review_id,input,aspect,text,fragment,sentiment,label
100,"aspect: siguranta. fragment: in clipa in care dau si eu sa cobor, mi se inchide usa in fata, imi retrag repede piciorul incat sa nu-mi fie prins intre cele doua usi. text: Buna seara. Astazi, 15.08.2020, in jurul orei 23.00, am ajuns la Capat Dancu, in statia de tramvai, mergând cu cursa speciala ce merge înspre Dancu.. Eram impreuna cu sora mea si cu logodnica mea, ajungem in statie, moment in care le las pe ele doua sa coboare, iar in clipa in care dau si eu sa cobor, mi se inchide usa in fata, imi retrag repede piciorul incat sa nu-mi fie prins intre cele doua usi, iar autobuzul incepe usor a merge, pleca.. In acel moment am tot încercat sa apăs pe fiece buton încât sa mi se poata deschide usa si sa cobor... Usa nu s-a deschis iar autobuzul a pornit.. Incep sa-l strig pe soferul in cauza, sa-l rog sa-mi deschida usa, moment in care el mi-a raspuns cu nonșalanță, initial, sa ma îndrept spre ieșirea din mijloc, eu fiind in partea din spate a masini.. Ma îndrept repede spre ieșirea din mijloc iar acesta tot nu-mi deschide usa.. Incerc iarasi sa insist, ca mai apoi, speriat fiind si totodata indignat, nervos, pe situația in cauza, am ridicat vocea incat sa ma auda soferul si l-am rugat din nou sa oprească mijlocul de transport... Acesta imi raspunde cu "" nu se coboară aici! "" , fapt ce m-a deranjat si mai tare si i-am spus acestuia ca am vrut, dat, sa cobor in Dancu, dar ca acesta mi-a închis usa in nas, si am insistat din nou, mai tare, ca acesta sa-mi deschisă usa... Intr-un final ma lasa la o oarecare distanta si imi transmite sa "" cobor d******i mai repede.. 
Nu mi se pare normal sa se întâmple astfel de situații in cadrul unei firme de transport public ce ar trebui, teoretic, sa ofere călătorilor ideea de siguranta, cat si călătoria intr-un mediu decent, si totodata nu este deloc ok faptul ca am ajuns sa fiu jignit, fara moriv, de acest individ, mai ales avand in vedere cati bani investeste fiece persoana in aceasta firma, lunar, incat sa poata calatori... 
Aceasta nu este prima situatie de genul peste care am dat in cadrul Ctp-ului, dar garantat o sa fie ultima. 
Din pacate o sa fiu nevoit sa fac o plângere, reclamatie, in urma acestor intamplari pentru ca nu este deloc ok ce s-a intamplat.... Si daca nu se întâmplă nimic, in caz contrar, sunt dispus sa merg mai departe.",siguranta,"Buna seara. Astazi, 15.08.2020, in jurul orei 23.00, am ajuns la Capat Dancu, in statia de tramvai, mergând cu cursa speciala ce merge înspre Dancu.. Eram impreuna cu sora mea si cu logodnica mea, ajungem in statie, moment in care le las pe ele doua sa coboare, iar in clipa in care dau si eu sa cobor, mi se inchide usa in fata, imi retrag repede piciorul incat sa nu-mi fie prins intre cele doua usi, iar autobuzul incepe usor a merge, pleca.. In acel moment am tot încercat sa apăs pe fiece buton încât sa mi se poata deschide usa si sa cobor... Usa nu s-a deschis iar autobuzul a pornit.. Incep sa-l strig pe soferul in cauza, sa-l rog sa-mi deschida usa, moment in care el mi-a raspuns cu nonșalanță, initial, sa ma îndrept spre ieșirea din mijloc, eu fiind in partea din spate a masini.. Ma îndrept repede spre ieșirea din mijloc iar acesta tot nu-mi deschide usa.. Incerc iarasi sa insist, ca mai apoi, speriat fiind si totodata indignat, nervos, pe situația in cauza, am ridicat vocea incat sa ma auda soferul si l-am rugat din nou sa oprească mijlocul de transport... Acesta imi raspunde cu "" nu se coboară aici! "" , fapt ce m-a deranjat si mai tare si i-am spus acestuia ca am vrut, dat, sa cobor in Dancu, dar ca acesta mi-a închis usa in nas, si am insistat din nou, mai tare, ca acesta sa-mi deschisă usa... Intr-un final ma lasa la o oarecare distanta si imi transmite sa "" cobor d******i mai repede.. 
Nu mi se pare normal sa se întâmple astfel de situații in cadrul unei firme de transport public ce ar trebui, teoretic, sa ofere călătorilor ideea de siguranta, cat si călătoria intr-un mediu decent, si totodata nu este deloc ok faptul ca am ajuns sa fiu jignit, fara moriv, de acest individ, mai ales avand in vedere cati bani investeste fiece persoana in aceasta firma, lunar, incat sa poata calatori... 
Aceasta nu este prima situatie de genul peste care am dat in cadrul Ctp-ului, dar garantat o sa fie ultima. 
Din pacate o sa fiu nevoit sa fac o plângere, reclamatie, in urma acestor intamplari pentru ca nu este deloc ok ce s-a intamplat.... Si daca nu se întâmplă nimic, in caz contrar, sunt dispus sa merg mai departe.","in clipa in care dau si eu sa cobor, mi se inchide usa in fata, imi retrag repede piciorul incat sa nu-mi fie prins intre cele doua usi",negativ,0
101,"aspect: frecventa. fragment: stau jumătate de ora in stație și sa fiu nevoită in final sa iau un taxi pentru a ajunge la munca la timp. text: Va rog sa suplimentați autobuzele dacă tot aveți aceasta regula de urca doar 10 oameni. Nu mi se pare firesc sa stau jumătate de ora in stație și sa fiu nevoită in final sa iau in taxi pentru a ajunge la munca la timp. Am sa vin sa îmi decontati abonamentul, pentru ca ce sa vedeți.... nu am ocazia sa îl folosesc... merg cu taxi sau pe jos. 

Căutați o modalitate de a soluționa probelma asta pentru ca este un disconfort foarte mare pentru locuitorii orașului și un motiv in plus de stres și nervi dimineața.",frecventa,"Va rog sa suplimentați autobuzele dacă tot aveți aceasta regula de urca doar 10 oameni. Nu mi se pare firesc sa stau jumătate de ora in stație și sa fiu nevoită in final sa iau in taxi pentru a ajunge la munca la timp. Am sa vin sa îmi decontati abonamentul, pentru ca ce sa vedeți.... nu am ocazia sa îl folosesc... merg cu taxi sau pe jos. 

Căutați o modalitate de a soluționa probelma asta pentru ca este un disconfort foarte mare pentru locuitorii orașului și un motiv in plus de stres și nervi dimineața.",stau jumătate de ora in stație și sa fiu nevoită in final sa iau un taxi pentru a ajunge la munca la timp,negativ,0
101,"aspect: aglomeratie. fragment: aveți aceasta regula de urca doar 10 oameni. text: Va rog sa suplimentați autobuzele dacă tot aveți aceasta regula de urca doar 10 oameni. Nu mi se pare firesc sa stau jumătate de ora in stație și sa fiu nevoită in final sa iau in taxi pentru a ajunge la munca la timp. Am sa vin sa îmi decontati abonamentul, pentru ca ce sa vedeți.... nu am ocazia sa îl folosesc... merg cu taxi sau pe jos. 

Căutați o modalitate de a soluționa probelma asta pentru ca este un disconfort foarte mare pentru locuitorii orașului și un motiv in plus de stres și nervi dimineața.",aglomeratie,"Va rog sa suplimentați autobuzele dacă tot aveți aceasta regula de urca doar 10 oameni. Nu mi se pare firesc sa stau jumătate de ora in stație și sa fiu nevoită in final sa iau in taxi pentru a ajunge la munca la timp. Am sa vin sa îmi decontati abonamentul, pentru ca ce sa vedeți.... nu am ocazia sa îl folosesc... merg cu taxi sau pe jos. 

Căutați o modalitate de a soluționa probelma asta pentru ca este un disconfort foarte mare pentru locuitorii orașului și un motiv in plus de stres și nervi dimineața.",aveți aceasta regula de urca doar 10 oameni,negativ,0
102,"aspect: validare_bilete. fragment: Tonomatele voastre de bilete nu fac altceva decât să mănânce banii, fără a primi biletul. text: Tonomatele.voastre de bilete nu fac altceva decât să mănânce banii , fără a primi biletul...Nu mai zic de faptul că poți pleca si cu o oră de acasă către serviciu,  tot întârzii..ati băgat o regulă imposibilă...azi am coborât ca ati dat bătrânii jos din 28 pe.motiv ca doar cine are loc pe scaun stă, am înțeles,  dar suplimentati autobuzele !",validare_bilete,"Tonomatele.voastre de bilete nu fac altceva decât să mănânce banii , fără a primi biletul...Nu mai zic de faptul că poți pleca si cu o oră de acasă către serviciu,  tot întârzii..ati băgat o regulă imposibilă...azi am coborât ca ati dat bătrânii jos din 28 pe.motiv ca doar cine are loc pe scaun stă, am înțeles,  dar suplimentati autobuzele !","Tonomatele voastre de bilete nu fac altceva decât să mănânce banii, fără a primi biletul",negativ,0
102,"aspect: punctualitate. fragment: poți pleca si cu o oră de acasă către serviciu, tot întârzii. text: Tonomatele.voastre de bilete nu fac altceva decât să mănânce banii , fără a primi biletul...Nu mai zic de faptul că poți pleca si cu o oră de acasă către serviciu,  tot întârzii..ati băgat o regulă imposibilă...azi am coborât ca ati dat bătrânii jos din 28 pe.motiv ca doar cine are loc pe scaun stă, am înțeles,  dar suplimentati autobuzele !",punctualitate,"Tonomatele.voastre de bilete nu fac altceva decât să mănânce banii , fără a primi biletul...Nu mai zic de faptul că poți pleca si cu o oră de acasă către serviciu,  tot întârzii..ati băgat o regulă imposibilă...azi am coborât ca ati dat bătrânii jos din 28 pe.motiv ca doar cine are loc pe scaun stă, am înțeles,  dar suplimentati autobuzele !","poți pleca si cu o oră de acasă către serviciu, tot întârzii",negativ,0
102,"aspect: frecventa. fragment: suplimentati autobuzele. text: Tonomatele.voastre de bilete nu fac altceva decât să mănânce banii , fără a primi biletul...Nu mai zic de faptul că poți pleca si cu o oră de acasă către serviciu,  tot întârzii..ati băgat o regulă imposibilă...azi am coborât ca ati dat bătrânii jos din 28 pe.motiv ca doar cine are loc pe scaun stă, am înțeles,  dar suplimentati autobuzele !",frecventa,"Tonomatele.voastre de bilete nu fac altceva decât să mănânce banii , fără a primi biletul...Nu mai zic de faptul că poți pleca si cu o oră de acasă către serviciu,  tot întârzii..ati băgat o regulă imposibilă...azi am coborât ca ati dat bătrânii jos din 28 pe.motiv ca doar cine are loc pe scaun stă, am înțeles,  dar suplimentati autobuzele !",suplimentati autobuzele,negativ,0
103,"aspect: aglomeratie. fragment: Se face concurs de prins locuri pe scaune, suplimentati numarul de autobuze pe traseele aglomerate. text: Proasta organizare! Se face concurs de prins locuri pe scaune...Incredibil! Suplimentati numarul de autobuze pe traseele aglomerate!!!",aglomeratie,Proasta organizare! Se face concurs de prins locuri pe scaune...Incredibil! Suplimentati numarul de autobuze pe traseele aglomerate!!!,"Se face concurs de prins locuri pe scaune, suplimentati numarul de autobuze pe traseele aglomerate",negativ,0
104,"aspect: organizare. fragment: nu se adapteaza nevoilor cetatenilor, restrictii fara creearea conditiilor respectarii legii. text: o companie de tot cacatul.
nu se adapteaza nevoilor cetatenilor
restrictii fara creearea conditiilor respectarii legii",organizare,"o companie de tot cacatul.
nu se adapteaza nevoilor cetatenilor
restrictii fara creearea conditiilor respectarii legii","nu se adapteaza nevoilor cetatenilor, restrictii fara creearea conditiilor respectarii legii",negativ,0
105,"aspect: validare_bilete. fragment: Deschideți dracu tonetele cu bilete, nu toată lumea are card si nu in orice stație este pus automat de bilete. text: Deschideți dracu tonetele cu bilete, daca tot urca jegoșii de controlori, nu nu toată lumea are card si nu in orice stație este pus automat de bilete.",validare_bilete,"Deschideți dracu tonetele cu bilete, daca tot urca jegoșii de controlori, nu nu toată lumea are card si nu in orice stație este pus automat de bilete.","Deschideți dracu tonetele cu bilete, nu toată lumea are card si nu in orice stație este pus automat de bilete",negativ,0
106,"aspect: frecventa. fragment: In fiecare zi aștept in stație 30-45 minute ca să vina un tramvai în care sa nu am loc sa urc. text: In fiecare zi aștept in stație 30-45 minute ca să vina un tramvai în care sa nu am loc sa urc. Aloo!!!! Treziți-vă la realitate... Ce modernizare?! Fiecare face ce vrea în tramvai sau autobuz.. Nu se respecta regulile distantare și nici măcar cele de bun simt. Oamenii urca fără mănuși, iar masca a devenit un accesoriu pentru gușă. Ca sa existe distantare între oameni de ce nu suplimentati numărul de mijloace de transport? Dacă stam deja piele lângă piele cu omul care urca fără mănuși și cu masca sub nas este ceva normal? Normal este sa vina tramvaiul mai des ca să poată exista posibilitatea de a mai sta încă 10 minute în stație, dar sa știi ca nu trebuie sa suporți condițiile actuale de transport (zero aer condiționat, zero siguranță în condițiile actuale). În fiecare dimineață la ora 6:30-7:30 toti își arunca injurii pentru ca nu au loc în tramvai. Deci cand o sa avem mijloc transport civilizat și cu condiții de un oraș ce se crede a fi unul important?",frecventa,"In fiecare zi aștept in stație 30-45 minute ca să vina un tramvai în care sa nu am loc sa urc. Aloo!!!! Treziți-vă la realitate... Ce modernizare?! Fiecare face ce vrea în tramvai sau autobuz.. Nu se respecta regulile distantare și nici măcar cele de bun simt. Oamenii urca fără mănuși, iar masca a devenit un accesoriu pentru gușă. Ca sa existe distantare între oameni de ce nu suplimentati numărul de mijloace de transport? Dacă stam deja piele lângă piele cu omul care urca fără mănuși și cu masca sub nas este ceva normal? Normal este sa vina tramvaiul mai des ca să poată exista posibilitatea de a mai sta încă 10 minute în stație, dar sa știi ca nu trebuie sa suporți condițiile actuale de transport (zero aer condiționat, zero siguranță în condițiile actuale). În fiecare dimineață la ora 6:30-7:30 toti își arunca injurii pentru ca nu au loc în tramvai. Deci cand o sa avem mijloc transport civilizat și cu condiții de un oraș ce se crede a fi unul important?",In fiecare zi aștept in stație 30-45 minute ca să vina un tramvai în care sa nu am loc sa urc,negativ,0
106,"aspect: aglomeratie. fragment: stam piele lângă piele cu omul care urca fără mănuși și cu masca sub nas. text: In fiecare zi aștept in stație 30-45 minute ca să vina un tramvai în care sa nu am loc sa urc. Aloo!!!! Treziți-vă la realitate... Ce modernizare?! Fiecare face ce vrea în tramvai sau autobuz.. Nu se respecta regulile distantare și nici măcar cele de bun simt. Oamenii urca fără mănuși, iar masca a devenit un accesoriu pentru gușă. Ca sa existe distantare între oameni de ce nu suplimentati numărul de mijloace de transport? Dacă stam deja piele lângă piele cu omul care urca fără mănuși și cu masca sub nas este ceva normal? Normal este sa vina tramvaiul mai des ca să poată exista posibilitatea de a mai sta încă 10 minute în stație, dar sa știi ca nu trebuie sa suporți condițiile actuale de transport (zero aer condiționat, zero siguranță în condițiile actuale). În fiecare dimineață la ora 6:30-7:30 toti își arunca injurii pentru ca nu au loc în tramvai. Deci cand o sa avem mijloc transport civilizat și cu condiții de un oraș ce se crede a fi unul important?",aglomeratie,"In fiecare zi aștept in stație 30-45 minute ca să vina un tramvai în care sa nu am loc sa urc. Aloo!!!! Treziți-vă la realitate... Ce modernizare?! Fiecare face ce vrea în tramvai sau autobuz.. Nu se respecta regulile distantare și nici măcar cele de bun simt. Oamenii urca fără mănuși, iar masca a devenit un accesoriu pentru gușă. Ca sa existe distantare între oameni de ce nu suplimentati numărul de mijloace de transport? Dacă stam deja piele lângă piele cu omul care urca fără mănuși și cu masca sub nas este ceva normal? Normal este sa vina tramvaiul mai des ca să poată exista posibilitatea de a mai sta încă 10 minute în stație, dar sa știi ca nu trebuie sa suporți condițiile actuale de transport (zero aer condiționat, zero siguranță în condițiile actuale). În fiecare dimineață la ora 6:30-7:30 toti își arunca injurii pentru ca nu au loc în tramvai. Deci cand o sa avem mijloc transport civilizat și cu condiții de un oraș ce se crede a fi unul important?",stam piele lângă piele cu omul care urca fără mănuși și cu masca sub nas,negativ,0
